record_id,movie_id,year,title_zh_cn,title_ja,category,language,evidence_type,source,download_provider,creator,original_pack,original_path,original_filename,archive_member_filename,archive_member_name_raw,organized_path,organized_filename,extension,size_bytes,sha256_before,sha256_after,byte_identical,classification_confidence,classification_reason,cue_count,encoding_observed,header_title,notes
EV0032,M16,1995,大雄的创世日记,のび太の創世日記,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 16 Nobita no Sousei Nikki (1995) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 16 Nobita no Sousei Nikki (1995) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 16 Nobita no Sousei Nikki (1995) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 16 Nobita no Sousei Nikki (1995) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,M16_1995_大雄的创世日记/01_JA_SOURCE/M16.1995.ja-JP.source.WOWOW.Conan06.ass,M16.1995.ja-JP.source.WOWOW.Conan06.ass,.ass,269741,db6f76bf7de6c4523908ca6dc1c809c3e85ed665f208c4cf63207550fb9c973c,db6f76bf7de6c4523908ca6dc1c809c3e85ed665f208c4cf63207550fb9c973c,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",2409,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0092,M16,1995,大雄的创世日记,のび太の創世日記,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,HKG字幕组 & 影月字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,16[1995]大雄的创世日记/16[1995]大雄的创世日记.sc.ass,16[1995]大雄的创世日记.sc.ass,16[1995]大雄的创世日记.sc.ass,16[1995]┤≤╨█╡─┤┤╩└╚╒╝╟/16[1995]┤≤╨█╡─┤┤╩└╚╒╝╟.sc.ass,M16_1995_大雄的创世日记/02_ZH_JP_AUDIO/M16.1995.zh-CN.jp-audio.Fansub.HKG字幕组+影月字幕组.ass,M16.1995.zh-CN.jp-audio.Fansub.HKG字幕组+影月字幕组.ass,.ass,172734,273fdf9228db7c9148bb91d63990f4fa3c80428ac4e8c487ccc55e1e39a9893e,273fdf9228db7c9148bb91d63990f4fa3c80428ac4e8c487ccc55e1e39a9893e,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1962,UTF-8-SIG,[1995]创世日记,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0052,M16,1995,大雄的创世日记,のび太の創世日記,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,HKG字幕组 & 影月字幕组,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,16[1995]大雄的创世日记.ass,16[1995]大雄的创世日记.ass,16[1995]大雄的创世日记.ass,16[1995]大雄的创世日记.ass,M16_1995_大雄的创世日记/02_ZH_JP_AUDIO/M16.1995.zh-CN.jp-audio.WOWOWCN.HKG字幕组+影月字幕组.ass,M16.1995.zh-CN.jp-audio.WOWOWCN.HKG字幕组+影月字幕组.ass,.ass,147079,4cd5204e2b6e0ed038e0e29e5ff811a9014f4ef691faa9587f1097339cdd755f,4cd5204e2b6e0ed038e0e29e5ff811a9014f4ef691faa9587f1097339cdd755f,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1729,UTF-8-SIG,[1995]创世日记,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0093,M16,1995,大雄的创世日记,のび太の創世日記,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,HKG字幕組 & 影月字幕組,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,16[1995]大雄的创世日记/16[1995]大雄的创世日记.tc.ass,16[1995]大雄的创世日记.tc.ass,16[1995]大雄的创世日记.tc.ass,16[1995]┤≤╨█╡─┤┤╩└╚╒╝╟/16[1995]┤≤╨█╡─┤┤╩└╚╒╝╟.tc.ass,M16_1995_大雄的创世日记/02_ZH_JP_AUDIO/M16.1995.zh-TW.jp-audio.Fansub.HKG字幕組+影月字幕組.ass,M16.1995.zh-TW.jp-audio.Fansub.HKG字幕組+影月字幕組.ass,.ass,172734,648991a20eb4f93cbd7f43b98b3f4bdf492247308bb8166e542ce9bd2147b1f1,648991a20eb4f93cbd7f43b98b3f4bdf492247308bb8166e542ce9bd2147b1f1,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1962,UTF-8-SIG,[1995]創世日記,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0033,M17,1996,大雄与银河超特急,のび太と銀河超特急,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 17 Nobita to Ginga Express (1996) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 17 Nobita to Ginga Express (1996) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 17 Nobita to Ginga Express (1996) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 17 Nobita to Ginga Express (1996) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,M17_1996_大雄与银河超特急/01_JA_SOURCE/M17.1996.ja-JP.source.WOWOW.Conan06.ass,M17.1996.ja-JP.source.WOWOW.Conan06.ass,.ass,279621,88fc3af26db210616000a4ac091d798280c4051e7635a4707c718356fe860e46,88fc3af26db210616000a4ac091d798280c4051e7635a4707c718356fe860e46,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",2523,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0094,M17,1996,大雄与银河超特急,のび太と銀河超特急,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,17[1996]大雄与银河超特快列车/17[1996]大雄与银河超特快列车.sc.ass,17[1996]大雄与银河超特快列车.sc.ass,17[1996]大雄与银河超特快列车.sc.ass,17[1996]┤≤╨█╙δ╥°║╙│¼╠╪┐∞┴╨│╡/17[1996]┤≤╨█╙δ╥°║╙│¼╠╪┐∞┴╨│╡.sc.ass,M17_1996_大雄与银河超特急/02_ZH_JP_AUDIO/M17.1996.zh-CN.jp-audio.Fansub.漫游字幕组.ass,M17.1996.zh-CN.jp-audio.Fansub.漫游字幕组.ass,.ass,144022,76a0060b73e4aa46f76b55dec3ae1352d88d9683d39be785594321fe2a6979b8,76a0060b73e4aa46f76b55dec3ae1352d88d9683d39be785594321fe2a6979b8,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1838,UTF-8-SIG,[1996]大雄与银河超特快列车,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0053,M17,1996,大雄与银河超特急,のび太と銀河超特急,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,漫游字幕组,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,17[1996]大雄与银河超特快列车.ass,17[1996]大雄与银河超特快列车.ass,17[1996]大雄与银河超特快列车.ass,17[1996]大雄与银河超特快列车.ass,M17_1996_大雄与银河超特急/02_ZH_JP_AUDIO/M17.1996.zh-CN.jp-audio.WOWOWCN.漫游字幕组.ass,M17.1996.zh-CN.jp-audio.WOWOWCN.漫游字幕组.ass,.ass,168113,361d89b8d0dd6b71b2666fed70044bb19d4734b591dc73a58bc6b1517b58175b,361d89b8d0dd6b71b2666fed70044bb19d4734b591dc73a58bc6b1517b58175b,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1838,UTF-8-SIG,[1996]大雄与银河超特快列车,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0095,M17,1996,大雄与银河超特急,のび太と銀河超特急,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,17[1996]大雄与银河超特快列车/17[1996]大雄与银河超特快列车.tc.ass,17[1996]大雄与银河超特快列车.tc.ass,17[1996]大雄与银河超特快列车.tc.ass,17[1996]┤≤╨█╙δ╥°║╙│¼╠╪┐∞┴╨│╡/17[1996]┤≤╨█╙δ╥°║╙│¼╠╪┐∞┴╨│╡.tc.ass,M17_1996_大雄与银河超特急/02_ZH_JP_AUDIO/M17.1996.zh-TW.jp-audio.Fansub.漫游字幕组.ass,M17.1996.zh-TW.jp-audio.Fansub.漫游字幕组.ass,.ass,144022,d90f1f8aafcb085762249018f703a87b74d178f8e2ba01a9b2953bf50c3bd866,d90f1f8aafcb085762249018f703a87b74d178f8e2ba01a9b2953bf50c3bd866,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1838,UTF-8-SIG,[1996]大雄与银河超特快列车,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0034,M18,1997,大雄的发条都市冒险记,のび太のねじ巻き都市冒険記,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 18 Nobita no Nejimaki City Boukenki (1997) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 18 Nobita no Nejimaki City Boukenki (1997) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 18 Nobita no Nejimaki City Boukenki (1997) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 18 Nobita no Nejimaki City Boukenki (1997) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,M18_1997_大雄的发条都市冒险记/01_JA_SOURCE/M18.1997.ja-JP.source.WOWOW.Conan06.ass,M18.1997.ja-JP.source.WOWOW.Conan06.ass,.ass,255976,d4df1b29e920a84313eb71d4c1b4365ca5ec534d1c9650da80156abdde04fa1d,d4df1b29e920a84313eb71d4c1b4365ca5ec534d1c9650da80156abdde04fa1d,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",2322,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0096,M18,1997,大雄的发条都市冒险记,のび太のねじ巻き都市冒険記,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,18[1997]大雄的发条都市冒险记/18[1997]大雄的发条都市冒险记.sc.ass,18[1997]大雄的发条都市冒险记.sc.ass,18[1997]大雄的发条都市冒险记.sc.ass,18[1997]┤≤╨█╡─╖ó╠⌡╢╝╩╨├░╧╒╝╟/18[1997]┤≤╨█╡─╖ó╠⌡╢╝╩╨├░╧╒╝╟.sc.ass,M18_1997_大雄的发条都市冒险记/02_ZH_JP_AUDIO/M18.1997.zh-CN.jp-audio.Fansub.漫游字幕组.ass,M18.1997.zh-CN.jp-audio.Fansub.漫游字幕组.ass,.ass,122059,5273a9cc73d9f83a4eb873d9cc39e6ccce7e1ac2598a5e6628b8c25df090997f,5273a9cc73d9f83a4eb873d9cc39e6ccce7e1ac2598a5e6628b8c25df090997f,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1487,UTF-8-SIG,[1997]大雄的发条都市冒险记,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0054,M18,1997,大雄的发条都市冒险记,のび太のねじ巻き都市冒険記,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,Unknown,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,18[1997]大雄的发条都市冒险记.ass,18[1997]大雄的发条都市冒险记.ass,18[1997]大雄的发条都市冒险记.ass,18[1997]大雄的发条都市冒险记.ass,M18_1997_大雄的发条都市冒险记/02_ZH_JP_AUDIO/M18.1997.zh-CN.jp-audio.WOWOWCN.Unknown.ass,M18.1997.zh-CN.jp-audio.WOWOWCN.Unknown.ass,.ass,120705,c50d138252bf235cc0a62f606a734006665cf2a8a2be5a5eff601fef3e999ef6,c50d138252bf235cc0a62f606a734006665cf2a8a2be5a5eff601fef3e999ef6,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1486,UTF-8-SIG,,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0097,M18,1997,大雄的发条都市冒险记,のび太のねじ巻き都市冒険記,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,漫游字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,18[1997]大雄的发条都市冒险记/18[1997]大雄的发条都市冒险记.tc.ass,18[1997]大雄的发条都市冒险记.tc.ass,18[1997]大雄的发条都市冒险记.tc.ass,18[1997]┤≤╨█╡─╖ó╠⌡╢╝╩╨├░╧╒╝╟/18[1997]┤≤╨█╡─╖ó╠⌡╢╝╩╨├░╧╒╝╟.tc.ass,M18_1997_大雄的发条都市冒险记/02_ZH_JP_AUDIO/M18.1997.zh-TW.jp-audio.Fansub.漫游字幕组.ass,M18.1997.zh-TW.jp-audio.Fansub.漫游字幕组.ass,.ass,122059,a140c775fec246fe71feabec08ba2ec93ab26906919a93b504f4a571a66c5542,a140c775fec246fe71feabec08ba2ec93ab26906919a93b504f4a571a66c5542,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1487,UTF-8-SIG,[1997]大雄的发条都市冒险记,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0035,M19,1998,大雄的南海大冒险,のび太の南海大冒険,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 19 Nobita no Nankai Daibouken (1998) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 19 Nobita no Nankai Daibouken (1998) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 19 Nobita no Nankai Daibouken (1998) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 19 Nobita no Nankai Daibouken (1998) (WOWOW 1280x720 AVC 10bit AAC2.0+DD2.0 Chap).jpn.ass,M19_1998_大雄的南海大冒险/01_JA_SOURCE/M19.1998.ja-JP.source.WOWOW.Conan06.ass,M19.1998.ja-JP.source.WOWOW.Conan06.ass,.ass,227174,2ce4a95f76a21363f69bc2d4787300071b768bae416e3ecf3682f4f0d858ae1e,2ce4a95f76a21363f69bc2d4787300071b768bae416e3ecf3682f4f0d858ae1e,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",2065,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0098,M19,1998,大雄的南海大冒险,のび太の南海大冒険,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,HKG字幕组&影月字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,19[1998]大雄的南海大冒险/19[1998]大雄的南海大冒险.sc.ass,19[1998]大雄的南海大冒险.sc.ass,19[1998]大雄的南海大冒险.sc.ass,19[1998]┤≤╨█╡──╧║ú┤≤├░╧╒/19[1998]┤≤╨█╡──╧║ú┤≤├░╧╒.sc.ass,M19_1998_大雄的南海大冒险/02_ZH_JP_AUDIO/M19.1998.zh-CN.jp-audio.Fansub.HKG字幕组+影月字幕组.ass,M19.1998.zh-CN.jp-audio.Fansub.HKG字幕组+影月字幕组.ass,.ass,121418,325e99893776ac7d108bb09423c5eb717fb114f2008c686eaf65a39c996ee069,325e99893776ac7d108bb09423c5eb717fb114f2008c686eaf65a39c996ee069,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1509,UTF-8-SIG,[1998]南海大冒险,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0055,M19,1998,大雄的南海大冒险,のび太の南海大冒険,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,HKG字幕组&影月字幕组,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,19[1998]大雄的南海大冒险.ass,19[1998]大雄的南海大冒险.ass,19[1998]大雄的南海大冒险.ass,19[1998]大雄的南海大冒险.ass,M19_1998_大雄的南海大冒险/02_ZH_JP_AUDIO/M19.1998.zh-CN.jp-audio.WOWOWCN.HKG字幕组+影月字幕组.ass,M19.1998.zh-CN.jp-audio.WOWOWCN.HKG字幕组+影月字幕组.ass,.ass,121300,36a60195d3243180fe42c3e594de18c0478566a9d5935c2653536c19fcf5bba6,36a60195d3243180fe42c3e594de18c0478566a9d5935c2653536c19fcf5bba6,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1509,UTF-8-SIG,[1998]南海大冒险,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0099,M19,1998,大雄的南海大冒险,のび太の南海大冒険,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,HKG字幕組&影月字幕組,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,19[1998]大雄的南海大冒险/19[1998]大雄的南海大冒险.tc.ass,19[1998]大雄的南海大冒险.tc.ass,19[1998]大雄的南海大冒险.tc.ass,19[1998]┤≤╨█╡──╧║ú┤≤├░╧╒/19[1998]┤≤╨█╡──╧║ú┤≤├░╧╒.tc.ass,M19_1998_大雄的南海大冒险/02_ZH_JP_AUDIO/M19.1998.zh-TW.jp-audio.Fansub.HKG字幕組+影月字幕組.ass,M19.1998.zh-TW.jp-audio.Fansub.HKG字幕組+影月字幕組.ass,.ass,121418,9cb0178dcf760eba385860ca932361c6bab974c7baf2947104a176cfc411d62a,9cb0178dcf760eba385860ca932361c6bab974c7baf2947104a176cfc411d62a,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1509,UTF-8-SIG,[1998]南海大冒險,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0036,M20,1999,大雄的宇宙漂流记,のび太の宇宙漂流記,01_JA_SOURCE,ja-JP,source,WOWOW,Unknown,Conan06,P01：老 25 部日文原字幕 WOWOW 高清版本抽出的日语字幕，覆盖 1980–2004 全 25 部.zip,[Conan06] Eiga Doraemon - 20 Nobita no Uchuu Hyouryuuki (1999) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 20 Nobita no Uchuu Hyouryuuki (1999) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 20 Nobita no Uchuu Hyouryuuki (1999) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,[Conan06] Eiga Doraemon - 20 Nobita no Uchuu Hyouryuuki (1999) (WOWOW 1280x720 AVC 10bit AAC5.1+DD2.0 Chap).jpn.ass,M20_1999_大雄的宇宙漂流记/01_JA_SOURCE/M20.1999.ja-JP.source.WOWOW.Conan06.ass,M20.1999.ja-JP.source.WOWOW.Conan06.ass,.ass,235941,30851773eb76af1b40a8120688e64f02ac6192a3cc9bdd041a53f50afa14a9ca,30851773eb76af1b40a8120688e64f02ac6192a3cc9bdd041a53f50afa14a9ca,True,high,"Filename explicitly identifies Eiga Doraemon movie index/year, WOWOW release, Japanese subtitle suffix, and Conan06 release tag; index/year cross-check the stable movie catalog.",2148,UTF-8-SIG,Default Aegisub file,"Creator token follows the explicit [Conan06] release tag, consistent with the requested naming example."
EV0100,M20,1999,大雄的宇宙漂流记,のび太の宇宙漂流記,02_ZH_JP_AUDIO,zh-CN,jp-audio,Fansub,Unknown,HKG字幕组 & 影月字幕组,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,20[1999]大雄的宇宙漂流记/20[1999]大雄的宇宙漂流记.sc.ass,20[1999]大雄的宇宙漂流记.sc.ass,20[1999]大雄的宇宙漂流记.sc.ass,20[1999]┤≤╨█╡─╙ε╓µ╞»┴≈╝╟/20[1999]┤≤╨█╡─╙ε╓µ╞»┴≈╝╟.sc.ass,M20_1999_大雄的宇宙漂流记/02_ZH_JP_AUDIO/M20.1999.zh-CN.jp-audio.Fansub.HKG字幕组+影月字幕组.ass,M20.1999.zh-CN.jp-audio.Fansub.HKG字幕组+影月字幕组.ass,.ass,174277,f419bd7c4bf10f904b088c1faafd01cf29b422430456712f219a1dc344e1ee12,f419bd7c4bf10f904b088c1faafd01cf29b422430456712f219a1dc344e1ee12,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1451,UTF-8-SIG,[1999]大雄的宇宙漂流记,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
EV0056,M20,1999,大雄的宇宙漂流记,のび太の宇宙漂流記,02_ZH_JP_AUDIO,zh-CN,jp-audio,WOWOWCN,Unknown,HKG字幕组 & 影月字幕组,P02：老 25 部 WOWOW 对轴简中 哆啦A梦大山版剧场版（匹配WOWOW高清版）.rar,20[1999]大雄的宇宙漂流记.ass,20[1999]大雄的宇宙漂流记.ass,20[1999]大雄的宇宙漂流记.ass,20[1999]大雄的宇宙漂流记.ass,M20_1999_大雄的宇宙漂流记/02_ZH_JP_AUDIO/M20.1999.zh-CN.jp-audio.WOWOWCN.HKG字幕组+影月字幕组.ass,M20.1999.zh-CN.jp-audio.WOWOWCN.HKG字幕组+影月字幕组.ass,.ass,173267,41365075223a2e436fc3377157e399bf701ae5cb5db7a8dcd6156eb37db66530,41365075223a2e436fc3377157e399bf701ae5cb5db7a8dcd6156eb37db66530,True,high,Pack name and included note explicitly state these are Simplified Chinese subtitles retimed to match the WOWOW HD Japanese-source releases; movie index/year are explicit in each filename.,1451,UTF-8-SIG,[1999]大雄的宇宙漂流记,source=WOWOWCN denotes WOWOW-aligned Chinese evidence (not a claim that WOWOW authored the Chinese translation). creator records the ASS Original Script credit; the timing-adapter identity is not stated in the source pack.
EV0101,M20,1999,大雄的宇宙漂流记,のび太の宇宙漂流記,02_ZH_JP_AUDIO,zh-TW,jp-audio,Fansub,Unknown,HKG字幕組 & 影月字幕組,P03：1980–2016 中文底稿大包 [Doraemon_Movie][01-37][DVD&BD][Sub].zip,20[1999]大雄的宇宙漂流记/20[1999]大雄的宇宙漂流记.tc.ass,20[1999]大雄的宇宙漂流记.tc.ass,20[1999]大雄的宇宙漂流记.tc.ass,20[1999]┤≤╨█╡─╙ε╓µ╞»┴≈╝╟/20[1999]┤≤╨█╡─╙ε╓µ╞»┴≈╝╟.tc.ass,M20_1999_大雄的宇宙漂流记/02_ZH_JP_AUDIO/M20.1999.zh-TW.jp-audio.Fansub.HKG字幕組+影月字幕組.ass,M20.1999.zh-TW.jp-audio.Fansub.HKG字幕組+影月字幕組.ass,.ass,174277,bdc8af18d5dbed9125052c961d8e52b15dd0f964e9ee980af1ad44c8589e57bf,bdc8af18d5dbed9125052c961d8e52b15dd0f964e9ee980af1ad44c8589e57bf,True,medium,"The source pack is explicitly a 1980–2016 Chinese draft subtitle collection; SC/TC filename variants and ASS headers identify Chinese translation evidence. No evidence establishes Taiwan official, Taiwan dub, or mainland official provenance, so those categories are intentionally not used.",1451,UTF-8-SIG,[1999]大雄的宇宙漂流記,"Language tag follows the source .sc/.tc branch. zh-TW here records the Traditional-Chinese branch only; it is NOT evidence of Taiwan origin, official localization, or Taiwan-dub wording."
